x_share,y_share
.18745723,-.040213037
.1874706,-.040213764
.18760082,-.040220845
.18768883,-.04022561
.18777649,-.040230352
.18787275,-.04023556
.1879632,-.040240455
.18805799,-.040245585
.1881551,-.040250838
.18817808,-.040252078
.18827468,-.040257286
.1882811,-.040257636
.18835969,-.040261861
.18847369,-.040267952
.18853705,-.040271331
.18860075,-.040274728
.18866485,-.040278144
.18872891,-.04028156
.18879263,-.040284961
.18890736,-.040290989
.18898591,-.040295102
.18906452,-.040299222
.18914326,-.040303346
.18922135,-.040307432
.18929988,-.040311545
.189317,-.040312439
.18943119,-.040318411
.18952054,-.040323075
.18962006,-.040328268
.18969242,-.040332038
.18976484,-.040335812
.18983716,-.040339582
.18990912,-.040343337
.18993181,-.040344518
.18999149,-.040347625
.19001405,-.040348798
.19003625,-.040349953
.19005837,-.040351104
.19015473,-.040356118
.19022612,-.040359829
.19033998,-.040365741
.19044366,-.040371083
.19054306,-.040376205
.1906099,-.040379651
.19070069,-.04038433
.19080473,-.040389676
.19089374,-.040394243
.19098267,-.040398803
.19109942,-.040404789
.19118845,-.040409345
.19127744,-.040413897
.1913664,-.040418446
.19144523,-.040422477
.19150151,-.040425356
.19155094,-.040427882
.19160986,-.040430881
.19166799,-.040433835
.19172697,-.040436842
.19178586,-.040439837
.19188611,-.040444925
.19189245,-.04044525
.19191447,-.040446363
.19201478,-.04045143
.19211935,-.040456712
.19223605,-.040462606
.19235095,-.04046841
.19245695,-.040473759
.19253346,-.040477611
.19256134,-.040479012
.19258815,-.040480357
.19261497,-.040481709
.19264147,-.040483035
.19267759,-.040484849
.19285965,-.040493984
.19300129,-.040501084
.19301604,-.040501822
.19312984,-.040507525
.19315636,-.040508848
.19321893,-.040511973
.19333516,-.040517785
.19345057,-.040523551
.19356859,-.040529449
.19361201,-.040531613
.19363844,-.040532928
.19366525,-.040534265
.19371445,-.04053672
.19382763,-.040542357
.19383898,-.040542923
.19386145,-.040544041
.1938975,-.040545832
.19395611,-.040548738
.19397882,-.040549863
.19407101,-.040554438
.19409327,-.04055554
.19414608,-.040558152
.19419749,-.040560696
.19424866,-.040563229
.19434495,-.040567983
.19444601,-.040572952
.19454658,-.040577903
.19461474,-.040581249
.1947737,-.040589031
.19477987,-.040589336
.19493699,-.040597029
.19496438,-.040598366
.19503418,-.040601783
.19505657,-.040602878
.1950711,-.040603586
.19513378,-.040606644
.19516003,-.040607918
.19518714,-.040609237
.19522476,-.040611062
.19535285,-.040617272
.19537614,-.040618401
.19539861,-.040619489
.19545481,-.040622197
.19551012,-.040624857
.19552502,-.04062558
.19562083,-.040630184
.19571175,-.04063455
.19577172,-.04063743
.19583437,-.040640432
.19589941,-.040643543
.19595544,-.040646218
.19601092,-.040648859
.19602545,-.040649552
.19608031,-.040652171
.196116,-.04065387
.19619346,-.040657554
.19626659,-.040661033
.1962827,-.040661801
.19636388,-.040665638
.19649179,-.04067168
.1966237,-.040677913
.19675009,-.040683869
.19676869,-.040684745
.19678715,-.040685613
.19680676,-.040686533
.19685569,-.040688835
.19688191,-.040690064
.19697118,-.040694252
.19703376,-.040697183
.19704746,-.040697828
.19706045,-.040698435
.19710708,-.040700622
.19715358,-.040702801
.19720024,-.040704988
.19724703,-.040707178
.19729359,-.040709361
.197308,-.040710032
.19732104,-.040710643
.19739397,-.040714033
.19749537,-.040718749
.19755024,-.040721301
.19766118,-.040726449
.1977168,-.040729031
.19782236,-.040733919
.1978776,-.040736482
.19798623,-.040741511
.19804142,-.040744059
.19806008,-.040744919
.19812858,-.040748078
.19823419,-.040752944
.19831197,-.040756527
.19838001,-.040759653
.19850998,-.040765624
.19864044,-.040771615
.19875613,-.040776912
.19877495,-.040777776
.19879334,-.040778615
.19884719,-.040781077
.19886406,-.040781844
.19897377,-.040786851
.19904923,-.040790278
.19907187,-.040791307
.19912046,-.040793497
.19916932,-.040795699
.199202,-.04079717
.19921632,-.040797818
.19925983,-.040799767
.19928387,-.040800843
.19935037,-.040803812
.19952676,-.040811688
.19963136,-.040816352
.19975522,-.040821861
.19986843,-.040826898
.19998065,-.04083189
.20010124,-.040837254
.20013405,-.040838711
.20028549,-.040845443
.20030716,-.040846407
.20034292,-.040847994
.20040664,-.040850818
.20048325,-.040854201
.20049351,-.040854655
.20050779,-.040855285
.20057163,-.040858086
.2006342,-.040860835
.20064867,-.040861469
.20066313,-.040862102
.20067751,-.040862735
.20069177,-.040863361
.20079853,-.040867995
.20098171,-.040875938
.20116295,-.040883791
.20118378,-.040884692
.20123322,-.040886816
.20132367,-.040890701
.20134465,-.040891595
.20139726,-.040893834
.20149797,-.040898118
.20154046,-.040899921
.20159598,-.040902283
.20166573,-.040905237
.20168793,-.04090618
.20177743,-.040909939
.20183168,-.040912211
.20189431,-.04091483
.20195945,-.04091756
.20199059,-.040918864
.20205283,-.040921468
.20208362,-.040922754
.20217346,-.040926505
.20226176,-.040930185
.20227745,-.040930841
.20231171,-.040932268
.20234288,-.040933561
.20237766,-.040935002
.20241243,-.040936444
.2024335,-.040937319
.20248637,-.040939499
.20251663,-.040940747
.20267259,-.04094718
.20278361,-.04095174
.20288658,-.040955964
.20292351,-.040957481
.20295587,-.040958807
.20303443,-.040962007
.2030922,-.040964354
.20314914,-.040966664
.20320198,-.040968809
.20326361,-.040971309
.2033246,-.040973786
.20337728,-.040975917
.20338739,-.040976327
.20342149,-.040977698
.2035505,-.040982895
.20358473,-.040984269
.20366623,-.040987544
.20376049,-.040991336
.2038452,-.040994737
.20392726,-.040998038
.20400235,-.041001055
.20408475,-.04100436
.20417315,-.041007899
.20422995,-.041010171
.20424849,-.041010913
.20426722,-.041011658
.20428589,-.041012399
.20430437,-.041013133
.20442843,-.04101805
.2044495,-.041018881
.20446643,-.041019551
.2044879,-.041020397
.20452353,-.041021802
.20459601,-.041024651
.20467977,-.041027937
.20476313,-.0410312
.20478532,-.041032068
.2048742,-.041035552
.20495838,-.041038845
.20504138,-.041042093
.20512785,-.041045457
.20514847,-.041046266
.2052238,-.041049194
.20530115,-.041052204
.2053197,-.041052919
.20537253,-.041054964
.20539571,-.041055858
.20544799,-.041057874
.20546962,-.041058704
.20549126,-.041059539
.20551232,-.041060347
.20556572,-.041062389
.20560905,-.041064046
.20563212,-.041064929
.20565033,-.041065626
.20574501,-.041069232
.20576583,-.041070029
.20580947,-.041071691
.20585378,-.041073378
.20589687,-.041075017
.2059688,-.041077748
.2059892,-.041078523
.20600972,-.041079301
.2061393,-.041084189
.2062708,-.04108914
.20629111,-.0410899
.20631362,-.041090749
.20644647,-.041095737
.20645894,-.041096207
.20647125,-.041096669
.20649411,-.041097522
.20650658,-.041097991
.20651902,-.041098457
.20653135,-.041098919
.20660836,-.04110181
.20677145,-.0411079
.2068918,-.041112397
.20701402,-.041116964
.20713462,-.041121468
.207258,-.04112608
.20733532,-.041128971
.20740718,-.041131645
.20742913,-.041132461
.20745097,-.04113327
.20748535,-.041134547
.20752031,-.041135844
.20755403,-.041137096
.20758869,-.041138381
.20762274,-.041139647
.20769687,-.041142397
.20771874,-.041143205
.20777898,-.041145433
.20783812,-.041147619
.20789836,-.041149847
.20795889,-.041152086
.20802124,-.041154392
.20809795,-.041157227
.20815109,-.041159187
.20816965,-.041159865
.20818025,-.041160256
.20819083,-.041160643
.20820133,-.041161031
.20821193,-.041161422
.20822261,-.041161813
.20829338,-.041164409
.20836408,-.041167006
.20843415,-.041169573
.20856316,-.041174285
.20869195,-.041178983
.20882334,-.041183773
.20887901,-.041185807
.20889769,-.041186485
.20903246,-.041191377
.20914778,-.041195568
.2092607,-.041199666
.20927152,-.041200057
.20928985,-.041200723
.20935155,-.041202955
.20941113,-.041205116
.20953339,-.041209523
.20963459,-.041213173
.20973825,-.041216906
.20978211,-.041218482
.2098846,-.041222166
.2099711,-.041225262
.21006115,-.041228488
.21013786,-.041231226
.21017995,-.041232727
.21022315,-.04123427
.21029291,-.041236755
.21033651,-.041238308
.2103599,-.041239139
.21042593,-.041241489
.21049243,-.041243851
.21051168,-.041244533
.21059914,-.041247632
.21071015,-.041251559
.2108219,-.041255511
.21093363,-.041259468
.21108229,-.04126472
.21119469,-.041268684
.2113066,-.041272629
.21141805,-.041276559
.21154004,-.041280843
.21159957,-.041282929
.21165392,-.041284829
.21171534,-.041286975
.2117762,-.041289099
.21183504,-.041291151
.21185781,-.041291941
.21187189,-.041292433
.21197337,-.041295961
.21207388,-.041299455
.21222612,-.041304734
.21237463,-.041309882
.21252544,-.041315109
.21267422,-.041320264
.2128251,-.041325491
.2129119,-.041328486
.2129996,-.041331515
.21308684,-.041334528
.21310903,-.041335296
.21313184,-.041336086
.21315403,-.041336849
.21317655,-.041337624
.21319848,-.04133838
.21327308,-.041340951
.21330257,-.04134196
.2133659,-.041344136
.21343097,-.041346364
.2134949,-.041348554
.213541,-.041350126
.2136167,-.041352712
.2136371,-.041353412
.2136931,-.041355312
.21374962,-.04135723
.21380572,-.041359138
.21393323,-.041363452
.21406053,-.041367769
.21418849,-.041372105
.21431406,-.04137636
.21433687,-.041377135
.21446446,-.041381456
.21458147,-.041385416
.21464865,-.041387688
.21470445,-.041389577
.21476083,-.041391484
.21477127,-.041391838
.21478176,-.041392192
.21483639,-.041394036
.21493651,-.041397415
.21494716,-.041397773
.21495792,-.041398134
.21496853,-.041398492
.21504666,-.041401118
.21515062,-.041404616
.21524875,-.041407902
.21530928,-.041409928
.21537118,-.041412003
.21543281,-.041414071
.21554233,-.041417737
.21560375,-.041419797
.21562091,-.041420367
.21565014,-.041421343
.21567844,-.041422289
.21570885,-.041423302
.21573496,-.04142417
.21574573,-.041424528
.21580131,-.041426368
.21583122,-.041427359
.21586154,-.041428365
.21593234,-.041430704
.21602163,-.041433655
.21604386,-.041434389
.21614558,-.041437741
.21624623,-.041441064
.21635151,-.041444536
.21645103,-.041447818
.21656178,-.041451473
.21659058,-.041452423
.21668923,-.041455638
.2167978,-.041459177
.21690223,-.041462556
.21700834,-.041465983
.21705374,-.041467454
.21715875,-.041470848
.21720396,-.041472308
.21723033,-.041473161
.21733485,-.041476529
.21739681,-.041478522
.2174415,-.041479964
.21746984,-.041480873
.21749684,-.041481741
.21750827,-.04148211
.21753852,-.041483067
.21756856,-.041484024
.21762715,-.041485891
.21769169,-.04148794
.21770829,-.041488465
.21772501,-.041488998
.21776789,-.041490361
.21784902,-.041492932
.21792893,-.041495468
.21800955,-.041498024
.21808954,-.041500557
.21817039,-.041503128
.21825376,-.041505765
.21834676,-.041508697
.21836434,-.041509248
.21839327,-.04151015
.21842258,-.041511063
.2184518,-.041511968
.21849738,-.041513383
.21854284,-.041514795
.21857132,-.041515678
.21859971,-.041516561
.21866161,-.041518472
.21868552,-.041519213
.21874788,-.041521139
.21876231,-.04152159
.21877646,-.041522026
.21879087,-.041522469
.21880506,-.041522909
.21881931,-.041523349
.21883111,-.041523714
.21884932,-.041524276
.21890907,-.04152612
.21892469,-.041526597
.21894211,-.041527133
.21896748,-.041527905
.21899202,-.041528653
.21901666,-.04152941
.21904157,-.041530166
.21906632,-.041530922
.21908887,-.041531615
.21915869,-.041533746
.21920241,-.041535079
.21929157,-.041537777
.21934097,-.041539274
.2193916,-.041540809
.21944079,-.041542295
.21949013,-.041543789
.21953948,-.041545283
.21963285,-.041548111
.21968274,-.041549619
.21975087,-.041551683
.21977907,-.041552529
.21980773,-.041553393
.21983649,-.041554261
.21989156,-.041555919
.2199143,-.041556604
.21994272,-.041557454
.22006997,-.041561279
.22009803,-.041562118
.22018681,-.041564781
.22021069,-.041565496
.22033301,-.041569158
.22035624,-.041569855
.22046512,-.041573096
.22048795,-.041573774
.22063369,-.041578095
.22064506,-.041578431
.22066328,-.041578967
.22068153,-.041579511
.22069961,-.041580044
.22071801,-.041580588
.22075109,-.041581564
.2209014,-.041586
.22105004,-.041590385
.22119597,-.041594692
.22134407,-.041599058
.22139987,-.0416007
.22144206,-.041601941
.2215084,-.041603886
.22152735,-.041604441
.22154556,-.041604973
.22156511,-.041605547
.22159012,-.041606277
.22161321,-.041606952
.22168009,-.041608907
.22174637,-.041610844
.22181347,-.041612808
.22188078,-.041614778
.22194305,-.041616593
.22198945,-.041617945
.22200024,-.041618261
.22209024,-.041620873
.22210926,-.041621424
.22218665,-.041623667
.22219728,-.041623976
.22230697,-.041627139
.22238712,-.041629456
.22246835,-.041631795
.22255577,-.04163431
.22257824,-.041634955
.22264303,-.041636806
.22274357,-.041639686
.22283532,-.041642297
.22291012,-.041644424
.22293065,-.041645005
.22294207,-.041645326
.22297606,-.041646272
.22301902,-.041647471
.22309808,-.041649669
.22318664,-.041652121
.22326751,-.041654363
.2233229,-.041655898
.22340523,-.041658167
.22349569,-.041660659
.22352967,-.041661598
.22354123,-.041661914
.22355989,-.041662425
.22366524,-.041665308
.22374617,-.041667495
.22378828,-.041668631
.22381355,-.041669313
.22383904,-.041669995
.22389477,-.041671481
.22391693,-.04167207
.22393641,-.041672587
.22402443,-.041674912
.22403449,-.041675176
.22406825,-.041676067
.22410336,-.041676987
.22413707,-.041677866
.22416532,-.041678607
.22420633,-.04167968
.22424048,-.041680571
.22433291,-.041682985
.22434358,-.04168326
.22440727,-.041684911
.22448957,-.041687042
.22450699,-.041687489
.22452427,-.041687939
.22453555,-.04168823
.22461794,-.04169035
.22463669,-.041690838
.22472627,-.041693125
.22483499,-.041695897
.22486041,-.041696548
.22496706,-.04169926
.22504668,-.041701287
.22513814,-.041703608
.22516999,-.041704413
.22523391,-.041706026
.22525731,-.041706618
.22535042,-.041708957
.22536254,-.041709263
.22537343,-.041709531
.22539634,-.041710101
.22544208,-.041711234
.22545938,-.041711655
.22547677,-.041712083
.22549409,-.041712511
.22554167,-.041713677
.22559029,-.041714866
.22560817,-.041715302
.22565587,-.041716471
.22572327,-.041718118
.22581293,-.041720308
.22595394,-.041723743
.22602549,-.041725483
.22607355,-.041726656
.22609636,-.041727211
.22612144,-.041727822
.22613442,-.041728139
.22620082,-.041729752
.22626822,-.041731391
.22633475,-.041733008
.22640185,-.041734643
.22643971,-.041735556
.2265107,-.04173727
.22654866,-.04173819
.22658655,-.041739102
.22665676,-.041740794
.22667506,-.041741233
.22671276,-.041742146
.22676814,-.041743476
.22680666,-.041744407
.22684404,-.041745305
.2269332,-.041747455
.22695191,-.041747902
.22702475,-.041749645
.22709695,-.041751381
.22716971,-.041753121
.2272425,-.041754864
.22731496,-.041756604
.22732671,-.041756883
.22741878,-.041759081
.22744855,-.041759789
.2274785,-.041760504
.22750819,-.041761212
.22763473,-.04176423
.22765897,-.041764803
.22771458,-.041766129
.22780359,-.041768245
.22785927,-.041769568
.22793034,-.041771244
.22799216,-.041772701
.22801118,-.041773144
.22802275,-.041773412
.22819337,-.041777357
.22825643,-.041778814
.22828269,-.041779414
.22839069,-.041781891
.2284364,-.041782938
.22844906,-.041783225
.2284672,-.041783638
.22853144,-.041785087
.22854228,-.04178533
.22859253,-.041786455
.22864258,-.04178758
.22869255,-.041788701
.22874275,-.041789822
.22879229,-.041790932
.22896014,-.041794688
.22906758,-.041797083
.22909184,-.041797619
.22919244,-.041799821
.2292752,-.041801631
.22937511,-.041803818
.22943255,-.041805074
.22952226,-.041807029
.22962795,-.041809328
.22971798,-.041811276
.22973175,-.041811574
.2297456,-.041811872
.2297592,-.041812167
.22977297,-.041812465
.22978675,-.041812763
.22989543,-.041815102
.22993743,-.041816
.22998048,-.04181692
.23008658,-.041819192
.23014769,-.041820496
.23025411,-.041822769
.23027694,-.041823253
.23028085,-.041823335
.23042488,-.041826397
.2304285,-.041826475
.23051943,-.041828401
.23055117,-.041829072
.23067462,-.041831676
.23076896,-.041833673
.23089318,-.041836295
.2310171,-.041838918
.23102717,-.041839126
.23103774,-.041839354
.23111202,-.041840918
.23118618,-.041842479
.23129344,-.041844744
.23141643,-.041847326
.23142663,-.041847538
.23154943,-.04185012
.23157313,-.041850619
.2315997,-.041851174
.23162639,-.041851733
.23170057,-.04185329
.2317113,-.041853514
.23173805,-.041854076
.23176499,-.041854639
.23179089,-.041855179
.2318438,-.041856285
.23185696,-.041856557
.2318899,-.041857243
.23195989,-.041858695
.23203309,-.041860212
.23215345,-.041862704
.23225445,-.041864783
.23226589,-.041865021
.23237722,-.041867316
.23248801,-.041869596
.23256183,-.041871112
.23266847,-.04187331
.23277953,-.041875593
.23287001,-.041877452
.23296043,-.041879304
.23305087,-.041881148
.23319122,-.041884005
.23333737,-.041886978
.23345208,-.041889317
.23348856,-.041890051
.23352461,-.041890785
.23356086,-.041891523
.2335971,-.04189226
.23360801,-.041892476
.23364449,-.041893214
.23364818,-.041893288
.23367211,-.041893765
.23367566,-.041893836
.23369995,-.04189432
.2337036,-.041894395
.23372775,-.041894875
.2337454,-.041895226
.23375829,-.041895486
.23378223,-.041895963
.23382485,-.041896813
.2338489,-.041897297
.23391348,-.041898575
.23394543,-.041899208
.23395893,-.041899476
.23399167,-.041900128
.23414403,-.041903153
.23419987,-.041904252
.23425794,-.041905396
.23431267,-.041906476
.23440631,-.04190829
.23441961,-.041908547
.23455335,-.041911133
.23468605,-.041913696
.23478326,-.041915551
.23484904,-.041916806
.23487277,-.041917261
.23493853,-.041918516
.23500435,-.041919768
.23507018,-.041921023
.23508434,-.041921295
.2350976,-.041921545
.23511054,-.041921787
.23512331,-.041922029
.23513596,-.041922268
.2351969,-.041923419
.23526402,-.041924678
.23532358,-.041925799
.23538595,-.041926973
.23546945,-.041928533
.23548302,-.041928783
.23558618,-.041930713
.2356457,-.041931827
.23565944,-.04193208
.23568037,-.041932471
.23569372,-.041932721
.23570725,-.041932974
.23572095,-.041933227
.2358105,-.041934904
.23590483,-.041936655
.23591781,-.041936893
.23601609,-.041938704
.23610717,-.04194038
.23612344,-.041940678
.23613632,-.041940916
.23623388,-.041942675
.23632148,-.041944254
.23637329,-.041945189
.23654376,-.041948263
.23667599,-.041950651
.23680645,-.041953005
.23693934,-.0419554
.23700997,-.041956667
.23703916,-.041957188
.23706783,-.041957702
.23709692,-.041958224
.23712644,-.041958753
.23715515,-.041959267
.23729311,-.041961726
.23735896,-.041962892
.23743083,-.041964162
.23751692,-.041965682
.23761679,-.041967444
.23768827,-.041968696
.23775016,-.041969784
.23779234,-.041970521
.23786323,-.041971762
.23792453,-.041972838
.23799646,-.041974097
.23806827,-.041975357
.23816186,-.041976985
.23819168,-.041977502
.23820378,-.041977715
.23826371,-.041978758
.23834701,-.041980188
.2383891,-.041980907
.23853157,-.041983347
.23857783,-.041984137
.23859525,-.041984435
.23861304,-.041984737
.23868184,-.04198591
.23882231,-.041988291
.23887646,-.041989196
.23897587,-.041990843
.23914404,-.041993603
.23915918,-.041993849
.23921818,-.041994818
.23923302,-.04199506
.23925808,-.041995473
.23931646,-.041996427
.2393316,-.041996673
.2394007,-.041997805
.23950158,-.041999456
.2395165,-.041999698
.2395754,-.042000663
.2395903,-.042000905
.23971303,-.042002905
.23978852,-.042004131
.23981228,-.042004514
.23992181,-.042006262
.23999138,-.042007376
.2400168,-.042007782
.24004222,-.042008184
.2400675,-.042008594
.24009289,-.042008996
.24011809,-.042009398
.24017653,-.042010326
.24019466,-.042010613
.24021342,-.042010911
.24023125,-.04201119
.24030218,-.042012297
.24032967,-.042012725
.24034777,-.042013001
.24039057,-.042013664
.24047387,-.042014949
.24051659,-.042015612
.24055949,-.042016275
.24060282,-.042016946
.24064662,-.04201762
.24065349,-.042017728
.24072701,-.042018857
.24074982,-.042019203
.24082065,-.04202028
.24094418,-.042022146
.24100335,-.042023037
.24106257,-.042023931
.24113785,-.042025056
.24124183,-.042026609
.24138176,-.042028684
.2414196,-.042029239
.24149501,-.042030349
.24155617,-.04203124
.24161468,-.042032093
.24167541,-.042032979
.24173503,-.042033851
.24180345,-.042034835
.24192406,-.042036563
.24206324,-.042038552
.24213886,-.042039637
.24219055,-.042040367
.24224161,-.042041093
.24234653,-.04204258
.24236928,-.0420429
.24239209,-.04204322
.24241196,-.042043492
.24243204,-.042043768
.24251902,-.042044971
.24259472,-.04204601
.24269103,-.042047329
.24271171,-.042047612
.24285372,-.04204955
.2428737,-.042049825
.2428941,-.042050101
.24292645,-.04205054
.24301408,-.042051733
.24304117,-.042052094
.24312526,-.042053223
.24314517,-.042053483
.24322082,-.042054482
.24324009,-.042054731
.24328859,-.042055357
.24330853,-.042055611
.24332,-.04205576
.24333982,-.042056017
.2434859,-.042057898
.24363253,-.042059787
.2437788,-.042061668
.24392556,-.042063553
.24407305,-.042065445
.2441937,-.042066988
.24422024,-.042067327
.24430618,-.042068426
.24436016,-.042069104
.24438444,-.042069413
.2444047,-.042069666
.24445888,-.042070352
.24447921,-.042070605
.24449956,-.042070866
.24451976,-.042071119
.24457394,-.042071804
.24462816,-.042072486
.24468289,-.042073179
.2447032,-.042073436
.2447342,-.042073824
.24490386,-.042075954
.24507336,-.042078082
.24509232,-.042078324
.24511179,-.042078566
.24513067,-.0420788
.24515334,-.042079084
.24527328,-.042080574
.24530464,-.042080961
.24532951,-.04208127
.24534926,-.042081513
.24536976,-.042081766
.2454049,-.042082194
.24542236,-.04208241
.24543996,-.042082626
.24545774,-.042082842
.24547566,-.042083062
.24549344,-.042083282
.24551456,-.042083539
.24556489,-.042084154
.24561399,-.042084754
.24566291,-.04208535
.24571219,-.042085957
.24574301,-.042086329
.24577484,-.042086717
.24587284,-.042087901
.24589577,-.042088177
.24592653,-.04208855
.24594939,-.042088822
.24596159,-.042088963
.24599211,-.042089328
.24605232,-.042090036
.24611464,-.042090762
.24617881,-.042091515
.24620315,-.042091802
.24621351,-.042091925
.24627265,-.042092606
.24633287,-.042093307
.2464568,-.042094745
.2465097,-.042095356
.24653706,-.042095672
.24656476,-.042095993
.24659254,-.042096317
.24671727,-.042097759
.24684805,-.042099271
.24690554,-.042099927
.24693131,-.042100225
.24699588,-.042100966
.24705638,-.042101663
.24710599,-.042102229
.24724679,-.042103838
.24726246,-.042104017
.24731304,-.042104591
.24737981,-.042105347
.24743733,-.042105995
.24749729,-.042106669
.24755476,-.042107318
.24761364,-.042107973
.24767339,-.042108644
.24769497,-.04210889
.24771538,-.042109113
.24773116,-.042109288
.24775182,-.042109519
.24787702,-.042110905
.24794167,-.04211162
.24806455,-.042112984
.24810159,-.042113394
.24822615,-.042114772
.24829346,-.042115513
.24831754,-.042115778
.24833901,-.042116012
.24836862,-.042116337
.24842077,-.04211691
.24843115,-.042117022
.24846432,-.04211738
.24850802,-.042117849
.24851301,-.042117901
.24853538,-.04211814
.24861425,-.04211897
.24869342,-.042119805
.24869844,-.042119861
.248785,-.042120777
.24887025,-.042121675
.24895163,-.042122535
.24900343,-.042123083
.24902061,-.042123262
.24903756,-.042123441
.24905443,-.042123616
.2490717,-.042123795
.24908869,-.04212397
.24913245,-.042124428
.24914862,-.042124592
.24916455,-.042124756
.24925767,-.042125721
.24927358,-.042125881
.24928968,-.042126048
.2493058,-.042126216
.24936303,-.042126805
.24939071,-.042127091
.24941862,-.042127375
.24954754,-.042128701
.24956568,-.042128887
.24962562,-.042129498
.24963591,-.042129606
.2496516,-.042129762
.24966724,-.042129923
.24971618,-.042130418
.24976599,-.042130917
.24981581,-.04213142
.24986582,-.042131923
.24988684,-.042132135
.24990796,-.042132348
.2499449,-.04213272
.24996601,-.042132933
.24998689,-.042133141
.2500619,-.042133886
.25008297,-.042134095
.25008792,-.042134143
.25009292,-.042134196
.25010836,-.042134348
.25012392,-.042134497
.25013945,-.04213465
.250155,-.042134803
.25017846,-.042135034
.25020209,-.042135265
.25022566,-.042135499
.25024891,-.042135727
.25027221,-.04213595
.25028771,-.042136103
.2503266,-.042136479
.25034231,-.042136632
.25035828,-.042136785
.2503742,-.04213693
.2503902,-.042137086
.25040612,-.042137235
.25049928,-.042138111
.2505044,-.042138163
.25052372,-.042138342
.25054309,-.042138528
.25054994,-.042138591
.25055683,-.042138651
.25059181,-.042138971
.25060898,-.042139124
.25062618,-.042139281
.2506434,-.042139437
.25066087,-.042139594
.25067836,-.042139754
.25071427,-.04214007
.2507506,-.042140398
.25078675,-.042140722
.25081286,-.042140953
.25089237,-.042141661
.25093704,-.042142056
.25098318,-.042142462
.25102893,-.042142864
.25105405,-.042143088
.25109914,-.042143479
.25114423,-.042143874
.25124532,-.042144746
.25134337,-.042145573
.25135639,-.042145681
.25136918,-.042145789
.25138211,-.042145897
.2513949,-.042146001
.25140804,-.042146109
.25146979,-.042146619
.25150782,-.042146932
.2515268,-.042147085
.25155145,-.042147283
.25164899,-.042148065
.25166437,-.042148188
.25168714,-.042148359
.25171959,-.042148612
.25175598,-.042148888
.25177962,-.042149067
.25183859,-.042149518
.25189236,-.042149924
.25191975,-.042150125
.251932,-.042150218
.25195935,-.042150419
.25197297,-.042150516
.25198674,-.04215062
.25200051,-.042150717
.25201428,-.042150822
.2520414,-.042151019
.25205526,-.042151123
.25211999,-.042151589
.25214696,-.04215179
.25217408,-.042151988
.25220084,-.042152185
.25222754,-.042152379
.25236332,-.042153355
.25239074,-.042153552
.25245225,-.042153999
.25247964,-.042154197
.25254032,-.042154633
.25256777,-.042154834
.25266808,-.042155553
.25267836,-.042155627
.25271639,-.042155895
.25277886,-.042156339
.25283977,-.042156771
.25287774,-.042157039
.2529389,-.042157471
.252951,-.042157557
.25298896,-.042157829
.25300133,-.042157918
.25303924,-.042158183
.2530916,-.042158555
.25317663,-.042159129
.25321752,-.042159401
.25324866,-.042159613
.25335568,-.042160328
.2533977,-.042160612
.25343981,-.042160891
.25352827,-.04216148
.25361767,-.042162076
.25370651,-.042162675
.25374851,-.042162955
.25379059,-.042163234
.25383267,-.042163514
.25387448,-.042163793
.25390568,-.042163998
.25391471,-.042164057
.25392362,-.042164113
.25393265,-.042164173
.25394145,-.042164229
.25395042,-.042164292
.25396085,-.042164356
.25409517,-.04216522
.25416449,-.042165671
.25423318,-.04216611
.25423723,-.04216614
.25436285,-.042166941
.25438178,-.042167064
.25440043,-.042167179
.25441897,-.042167298
.25443766,-.042167418
.25445658,-.042167544
.25449246,-.042167768
.25459403,-.042168412
.25462529,-.04216861
.25463498,-.042168669
.25464466,-.042168733
.25470147,-.042169087
.25480333,-.04216972
.25490379,-.042170346
.25500479,-.042170975
.25510389,-.042171594
.25511357,-.04217165
.25515088,-.042171877
.25520542,-.042172205
.25526437,-.042172562
.25536773,-.042173184
.25540319,-.042173393
.25541005,-.042173438
.25544611,-.042173643
.25548127,-.042173848
.25552669,-.042174112
.25553638,-.042174164
.25558001,-.042174414
.25559938,-.042174526
.25563627,-.042174734
.25577077,-.042175498
.25579658,-.042175643
.25583288,-.042175848
.25586191,-.042176012
.25596845,-.042176608
.25598088,-.042176675
.25607136,-.042177178
.25611627,-.042177424
.25612947,-.042177495
.25615284,-.042177621
.25629336,-.042178381
.25643414,-.042179145
.25650725,-.04217954
.2566416,-.042180266
.25668228,-.042180486
.25677586,-.042180993
.25688043,-.042181555
.25690401,-.042181678
.2569108,-.042181715
.25695169,-.042181928
.25707895,-.042182576
.25714627,-.042182919
.25722012,-.042183287
.2572982,-.042183679
.25732145,-.04218379
.25733116,-.042183835
.25736299,-.042183988
.25744176,-.042184353
.25750124,-.042184629
.2575224,-.042184729
.25753948,-.042184807
.25762793,-.042185206
.2576611,-.042185355
.25769314,-.042185493
.25771248,-.042185582
.25774235,-.042185713
.25775251,-.042185754
.25776267,-.042185798
.25777271,-.042185843
.257783,-.042185891
.25779307,-.042185932
.25786188,-.042186223
.25788152,-.042186309
.25790179,-.042186394
.25793329,-.042186528
.25794736,-.042186584
.25797099,-.042186685
.25811177,-.042187266
.25825232,-.042187843
.25839275,-.042188425
.25842425,-.042188551
.25846881,-.042188734
.25854874,-.042189054
.25857231,-.042189151
.25859594,-.042189244
.25861081,-.042189304
.25863475,-.042189401
.25865823,-.04218949
.2586821,-.042189587
